neighbourhood_name,common_name,n,frequency
DOWNTOWN,MAGNOLIA 'CAERHAYS BELLE',1,1.938360147315371e-4
DOWNTOWN,MAGNOLIA 'GALAXY',11,0.0021321961620469083
DOWNTOWN,MAGNOLIA SPECIES,8,0.0015506881178522969
DOWNTOWN,MAGNOLIA WADA'S MEMORY,4,7.753440589261484e-4
DOWNTOWN,MAPLE SPECIES,49,0.009497964721845319
DOWNTOWN,MODESTO ASH,6,0.0011630160883892228
DOWNTOWN,MORGAN RED MAPLE,11,0.0021321961620469083
DOWNTOWN,NORTHWOOD RED MAPLE,2,3.876720294630742e-4
DOWNTOWN,NORWAY MAPLE,107,0.02074045357627447
DOWNTOWN,NORWAY SPRUCE,1,1.938360147315371e-4
DOWNTOWN,NORWEGIAN SUNSET MAPLE,35,0.0067842605156037995
DOWNTOWN,OAK SPECIES,30,0.005815080441946114
DOWNTOWN,OCTOBER GLORY RED MAPLE,113,0.021903469664663694
DOWNTOWN,ORIENTAL SPRUCE,1,1.938360147315371e-4
DOWNTOWN,OSAKAZUKI JAPANESE MAPLE,5,9.691800736576856e-4
DOWNTOWN,PACIFIC SUNSET MAPLE,42,0.008141112618724558
DOWNTOWN,PANACEK MAPLE,10,0.0019383601473153711
DOWNTOWN,PAPERBARK MAPLE,6,0.0011630160883892228
DOWNTOWN,PEAR SPECIES,1,1.938360147315371e-4
DOWNTOWN,PERSIAN IRONWOOD,31,0.006008916456677651
DOWNTOWN,PIN OAK,159,0.030819926342314403
DOWNTOWN,PINE SPECIES,3,5.815080441946114e-4
DOWNTOWN,PINK PERFECTION CHERRY,1,1.938360147315371e-4
DOWNTOWN,PISSARD PLUM,3,5.815080441946114e-4
DOWNTOWN,PRINCETON GOLD MAPLE,2,3.876720294630742e-4
DOWNTOWN,PURPLE DAWYCK BEECH,6,0.0011630160883892228
DOWNTOWN,PURPLE LEAF SYCAMORE MAPLE,1,1.938360147315371e-4
DOWNTOWN,PURPLE NORWAY MAPLE,2,3.876720294630742e-4
DOWNTOWN,PYRAMIDAL AMERICAN HORNBEAM,3,5.815080441946114e-4
DOWNTOWN,PYRAMIDAL BEECH,18,0.003489048265167668
DOWNTOWN,PYRAMIDAL ENGLISH OAK,2,3.876720294630742e-4
DOWNTOWN,PYRAMIDAL EUROPEAN HORNBEAM,220,0.042643923240938165
DOWNTOWN,QUEEN ELIZABETH MAPLE,14,0.0027137042062415195
DOWNTOWN,RANCHO SARGENT CHERRY,43,0.008334948633456097
DOWNTOWN,RED CAUCASIAN MAPLE,5,9.691800736576856e-4
DOWNTOWN,RED MAPLE,486,0.09420430315952703
DOWNTOWN,RED OAK,78,0.015119209149059896
DOWNTOWN,RED RAGE TUPELO,9,0.001744524132583834
DOWNTOWN,RED SHINE MAPLE,17,0.003295212250436131
DOWNTOWN,RED SUNSET RED MAPLE,76,0.014731537119596821
DOWNTOWN,REDLEAF BEECH,1,1.938360147315371e-4
DOWNTOWN,REDSPIRE PEAR,19,0.0036828842798992054
DOWNTOWN,SARGENT FLOWERING CHERRY,6,0.0011630160883892228
DOWNTOWN,SAWTOOTH OAK,67,0.012987012987012988
DOWNTOWN,SCARLET OAK,109,0.021128125605737545
DOWNTOWN,SCHWEDLER NORWAY MAPLE,5,9.691800736576856e-4
DOWNTOWN,SHADEMASTER HONEYLOCUST,9,0.001744524132583834
DOWNTOWN,SHIROTAE(MT FUJI) CHERRY,1,1.938360147315371e-4
DOWNTOWN,SHUMARD OAK,65,0.012599340957549913
DOWNTOWN,SILVER MAPLE,5,9.691800736576856e-4
DOWNTOWN,SILVER VARIEGATED NORWAY MAPLE,4,7.753440589261484e-4
DOWNTOWN,SKYLINE HONEYLOCUST,4,7.753440589261484e-4
DOWNTOWN,SNAKEBARK MAPLE,3,5.815080441946114e-4
DOWNTOWN,SUGAR MAPLE,2,3.876720294630742e-4
DOWNTOWN,SUNBURST HONEYLOCUST,9,0.001744524132583834
DOWNTOWN,SUPERFORM NORWAY MAPLE,1,1.938360147315371e-4
DOWNTOWN,SWAT MAGRET PURPLE BEECH,1,1.938360147315371e-4
DOWNTOWN,SYCAMORE MAPLE,3,5.815080441946114e-4
DOWNTOWN,THORNLESS HONEYLOCUST,92,0.017832913355301416
DOWNTOWN,TOBA HAWTHORN,5,9.691800736576856e-4
DOWNTOWN,TREE LILAC,13,0.0025198681915099825
DOWNTOWN,TRICOLOR BEECH,2,3.876720294630742e-4
DOWNTOWN,TULIPTREE,181,0.03508431866640822
DOWNTOWN,TUPELO,16,0.0031013762357045937
DOWNTOWN,TURNER'S OAK,6,0.0011630160883892228
DOWNTOWN,UKON JAPANESE CHERRY,28,0.005427408412483039
DOWNTOWN,VANDERWOLFS PINE,2,3.876720294630742e-4
DOWNTOWN,VANESSA PERSIAN IRONWOOD,57,0.011048652839697616
DOWNTOWN,WESTERN RED CEDAR,4,7.753440589261484e-4
DOWNTOWN,WESTOFF'S GLORIE EUROPEAN ASH,12,0.0023260321767784456
DOWNTOWN,WHITE ASH,17,0.003295212250436131
DOWNTOWN,WILLOW OAK,8,0.0015506881178522969
DOWNTOWN,WINDMILL PALM,7,0.0013568521031207597
DOWNTOWN,WORPLESDON SWEETGUM,95,0.018414421399496027
DOWNTOWN,YULAN MAGNOLIA,2,3.876720294630742e-4
DUNBAR-SOUTHLANDS,AKEBONO FLOWERING CHERRY,234,0.024853956452469465
DUNBAR-SOUTHLANDS,ALDER SPECIES,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,ALDERLEAFED MOUNTAIN ASH,18,0.0019118428040361126
DUNBAR-SOUTHLANDS,ALMIRA NORWAY MAPLE,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,AMANOGAWA JAPANESE CHERRY,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,AMERICAN BEECH,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,AMERICAN ELM,289,0.030695698353690917
DUNBAR-SOUTHLANDS,AMERICAN FILBERT,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,AMERICAN HORNBEAM,22,0.002336696760488582
DUNBAR-SOUTHLANDS,AMERICAN MOUNTAIN ASH,13,0.0013807753584705257
DUNBAR-SOUTHLANDS,AMERICAN SWEETGUM,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,AMUR MAPLE,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,APPLE SERVICEBERRY,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,APPLE SPECIES,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,ARISTOCRAT PEAR,12,0.0012745618693574083
DUNBAR-SOUTHLANDS,ARMSTRONG RED MAPLE,35,0.0037174721189591076
DUNBAR-SOUTHLANDS,ARNOLD TULIPTREE,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,ASH SPECIES,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,AUSTRIAN PINE,18,0.0019118428040361126
DUNBAR-SOUTHLANDS,AUTUMN APPLAUSE ASH,53,0.00562931492299522
DUNBAR-SOUTHLANDS,AUTUMN BLAZE RED MAPLE,20,0.002124269782262347
DUNBAR-SOUTHLANDS,AUTUMN FLAME RED MAPLE,74,0.007859798194370686
DUNBAR-SOUTHLANDS,AUTUMN GOLD ASH,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,AUTUMN GOLD GINKGO,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,AUTUMN HIGAN CHERRY,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,AUTUMN PURPLE ASH,11,0.001168348380244291
DUNBAR-SOUTHLANDS,AUTUMN SPLENDOR CHESTNUT,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,BAILEY SELECT CHOKECHERRY,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,BALSAM FIR,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,BASSWOOD,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,BERGESON ASH,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,BIG LEAF LINDEN,10,0.0010621348911311736
DUNBAR-SOUTHLANDS,BIGLEAF LINDEN,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,BIGLEAF MAPLE,31,0.0032926181625066385
DUNBAR-SOUTHLANDS,BLACK CHERRY,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,BLACK COTTONWOOD,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,BLACK LOCUST,23,0.0024429102496016995
DUNBAR-SOUTHLANDS,BLACK WALNUT,9,9.559214020180563e-4
DUNBAR-SOUTHLANDS,BLOODGOOD JAPANESE MAPLE,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,BLOODGOOD PLANE TREE,13,0.0013807753584705257
DUNBAR-SOUTHLANDS,BLUE ATLAS CEDAR,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,BOWHALL RED MAPLE,115,0.012214551248008496
DUNBAR-SOUTHLANDS,BOXELDER,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,BRANDON ELM,46,0.004885820499203399
DUNBAR-SOUTHLANDS,BRANDYWINE RED MAPLE,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,BUR OAK,30,0.003186404673393521
DUNBAR-SOUTHLANDS,BURGANDY LACE JAPANESE  MAPLE,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,CAMPERDOWN ELM,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,CAPITAL PEAR,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,CARDINAL ROYAL MOUNTAIN ASH,14,0.001486988847583643
DUNBAR-SOUTHLANDS,CAUCASIAN MAPLE,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,CEDAR SPECIES,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,CHANTICLEER PEAR,19,0.00201805629314923
DUNBAR-SOUTHLANDS,CHEALS WEEPING CHERRY,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,"CHERRY, PLUM OR PEACH SPECIES",7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,CHESTNUT OAK,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,CHESTNUT SPECIES,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,CHINA GIRL DOGWOOD,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,CHINESE CRABAPPLE,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,CHINESE KOUSA DOGWOOD,12,0.0012745618693574083
DUNBAR-SOUTHLANDS,CHINESE WINGNUT,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,COLORADO BLUE SPRUCE,26,0.0027615507169410514
DUNBAR-SOUTHLANDS,COLORADO SPRUCE,16,0.0016994158258098779
DUNBAR-SOUTHLANDS,COLUMNAR NORWAY MAPLE,158,0.016781731279872543
DUNBAR-SOUTHLANDS,COLUMNAR RED MAPLE,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,COLUMNAR SARGENT CHERRY,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,COLUMNAR SCOTCH PINE,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,COMMOM CHOKECHERRY,18,0.0019118428040361126
DUNBAR-SOUTHLANDS,COMMON APPLE,21,0.0022304832713754648
DUNBAR-SOUTHLANDS,COMMON CATALPA,10,0.0010621348911311736
DUNBAR-SOUTHLANDS,COMMON FIG,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,COMMON HACKBERRY,19,0.00201805629314923
DUNBAR-SOUTHLANDS,COMMON HORSECHESTNUT,274,0.029102496016994158
DUNBAR-SOUTHLANDS,CONQUEST MAPLE,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,COPPER OR PURPLE BEECH,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,CORIGO GIANT DOGWOOD,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,CRIMEAN LINDEN,78,0.008284652150823154
DUNBAR-SOUTHLANDS,CRIMSON KING NORWAY MAPLE,38,0.00403611258629846
DUNBAR-SOUTHLANDS,CRIMSON QUEEN JAPANESE MAPLE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,CRIMSON SENTRY NORWAY MAPLE,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,CUTLEAF ENGLISH WALNUT,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,DAWN REDWOOD,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,DAWYCK'S BEECH,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,DEBORAH NORWAY MAPLE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,DEODAR CEDAR,16,0.0016994158258098779
DUNBAR-SOUTHLANDS,DOGWOOD SPECIES,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,DOUGLAS FIR,50,0.0053106744556558685
DUNBAR-SOUTHLANDS,DOVE OR HANDKERCHIEF TREE,10,0.0010621348911311736
DUNBAR-SOUTHLANDS,DWARF SCOTCH PINE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,EASTERN HEMLOCK,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,EASTERN REDBUD,11,0.001168348380244291
DUNBAR-SOUTHLANDS,EDDIES WHITE WONDER DOGWOOD,22,0.002336696760488582
DUNBAR-SOUTHLANDS,EMERALD QUEEN NORWAY MAPLE,39,0.004142326075411577
DUNBAR-SOUTHLANDS,EMPRESS TREE,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,ENGLISH ELM,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,ENGLISH HAWTHORN,15,0.0015932023366967605
DUNBAR-SOUTHLANDS,ENGLISH HOLLY,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,ENGLISH OAK,198,0.02103027084439724
DUNBAR-SOUTHLANDS,ENGLISH WALNUT,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,ENGLISH YEW,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,EUROPEAN ASH,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,EUROPEAN BEECH,51,0.005416887944768986
DUNBAR-SOUTHLANDS,EUROPEAN BIRDCHERRY,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,EUROPEAN HORNBEAM,12,0.0012745618693574083
DUNBAR-SOUTHLANDS,EUROPEAN LARCH,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,EUROPEAN LINDEN,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,EUROPEAN MOUNTAIN ASH,19,0.00201805629314923
DUNBAR-SOUTHLANDS,EUROPEAN WHITE BIRCH,138,0.014657461497610196
DUNBAR-SOUTHLANDS,EVELYN HEDGE MAPLE,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,FAIRVIEW NORWAY MAPLE,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,FALL GOLD BLACK ASH,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,FASTIGIATA MAIDENHAIR TREE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,FERNLEAF BEECH,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,FERNLEAF COPPER BEECH,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,FILBERT SPECIES,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,FLOWERING ASH,61,0.006479022835900159
DUNBAR-SOUTHLANDS,FLOWERING DOGWOOD,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,FRAGRANT SNOWBELL,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,FREEMAN'S S.S. MAPLE,37,0.003929899097185343
DUNBAR-SOUTHLANDS,FULLMOON MAPLE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,GIANT DOGWOOD,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,GIANT SEQUOIA,26,0.0027615507169410514
DUNBAR-SOUTHLANDS,GINKGO OR MAIDENHAIR TREE,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,GLOBE HORNBEAM,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,GLOBE OR MOPHEAD ACACIA,9,9.559214020180563e-4
DUNBAR-SOUTHLANDS,GLOBEHEAD NORWAY MAPLE,59,0.006266595857673925
DUNBAR-SOUTHLANDS,GOLD LEAF BLACK LOCUST,12,0.0012745618693574083
DUNBAR-SOUTHLANDS,GOLD RUSH DAWN REDWOOD,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,GOLDEN BEECH,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,GOLDEN CATALPA,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,GOLDEN CHAIN TREE,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,GOLDEN DAWYCK BEECH,32,0.0033988316516197557
DUNBAR-SOUTHLANDS,GOLDEN DESERT ASH,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,GOLDEN WHITEBEAM,22,0.002336696760488582
DUNBAR-SOUTHLANDS,GOLDSPOT DOGWOOD,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,GRAND FIR,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,GRAY BIRCH,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,GREAT WHITE CHERRY,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,GREEN ASH,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,GREEN COLUMN BLACK MAPLE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,GREEN PILLAR PIN OAK,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,GREEN VASE ZELKOVA,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,HALKA HONEYLOCUST,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,HARLEQUIN AH,12,0.0012745618693574083
DUNBAR-SOUTHLANDS,HARVEST ORANGE JPN MAPLE,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,HAWTHORN SPECIES,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,HEDGE MAPLE,122,0.012958045671800318
DUNBAR-SOUTHLANDS,HIGAN CHERRY,31,0.0032926181625066385
DUNBAR-SOUTHLANDS,HIMALAYAN WHITE PINE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,HOLLY SPECIES,9,9.559214020180563e-4
DUNBAR-SOUTHLANDS,HONEYLOCUST,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,HOOP'S BLUE SPRUCE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,HUGARIAN OAK,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,INDIA PLUM,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,INGES RUBY VASE IRONWOOD,12,0.0012745618693574083
DUNBAR-SOUTHLANDS,JACK PINE,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,JAPANESE BEECH,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,JAPANESE CHESTNUT,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,JAPANESE DOGWOOD,11,0.001168348380244291
DUNBAR-SOUTHLANDS,JAPANESE FLOWERING CHERRY,78,0.008284652150823154
DUNBAR-SOUTHLANDS,JAPANESE FLOWERING CRABAPPLE,153,0.016250663834306955
DUNBAR-SOUTHLANDS,JAPANESE HORNBEAM,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,JAPANESE MAPLE,55,0.005841741901221455
DUNBAR-SOUTHLANDS,JAPANESE SNOWBELL,92,0.009771640998406798
DUNBAR-SOUTHLANDS,JAPANESE STEWARTIA,19,0.00201805629314923
DUNBAR-SOUTHLANDS,JAPANESE ZELKOVA,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,JEFFERSON FILBERT,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,JUNIPER SPECIES,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,KATSURA TREE,161,0.017100371747211896
DUNBAR-SOUTHLANDS,KENTUCKY COFFEETREE,10,0.0010621348911311736
DUNBAR-SOUTHLANDS,KOBUS MAGNOLIA,52,0.005523101433882103
DUNBAR-SOUTHLANDS,KOTO NO IKO JAPANESE MAPLE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,KWANZAN FLOWERING CHERRY,754,0.0800849707912905
DUNBAR-SOUTHLANDS,LABURNUM SPECIES,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,LAVALLEI HYBRID HAWTHORN,131,0.013913967073818374
DUNBAR-SOUTHLANDS,LAWSON CYPRESS/PORT ORFORD CED,42,0.0044609665427509295
DUNBAR-SOUTHLANDS,LEPRECHAUN ASH,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,LILAC SPECIES,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,LITTLE LEAF LINDEN,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,LITTLE-LEAF LINDEN,8,8.497079129049389e-4
DUNBAR-SOUTHLANDS,LODGEPOLE PINE,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,LOMBARDY POPLAR,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,LONDON PLANE TREE,155,0.016463090812533193
DUNBAR-SOUTHLANDS,"MAGNOLIA ""CHARLES COATES""",1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'ATHENE',2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'BLUSHING BELLE',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'BUTTERFLIES',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'CAERHAYS BELLE',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'CAMEO',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'CLEOPATRA',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'GALAXY',13,0.0013807753584705257
DUNBAR-SOUTHLANDS,MAGNOLIA 'IUFER',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'LEONARD MESSEL',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'VULCAN',5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,MAGNOLIA 'YELLOW BIRD',1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA PURPLE SENSATION,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MAGNOLIA SPECIES,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,MAGNOLIA WADA'S MEMORY,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,MANCHURIAN BIRCH,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,MANCHURIAN CHERRY,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,MANGLETIA,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,MAPLE SPECIES,9,9.559214020180563e-4
DUNBAR-SOUTHLANDS,MAZZARD CHERRY,78,0.008284652150823154
DUNBAR-SOUTHLANDS,MONKEY PUZZLE TREE,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,MORAINE HONEYLOCUST,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,MORGAN RED MAPLE,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,MUGO PINE,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,NIGHT PURPLE LEAF PLUM,333,0.035369091874668086
DUNBAR-SOUTHLANDS,NOOTKA CYPRESS,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,NORDMAN FIR,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,NORTHERN WHITE CEDAR,13,0.0013807753584705257
DUNBAR-SOUTHLANDS,NORTHWOOD RED MAPLE,23,0.0024429102496016995
DUNBAR-SOUTHLANDS,NORWAY MAPLE,624,0.06627721720658523
DUNBAR-SOUTHLANDS,NORWAY SPRUCE,11,0.001168348380244291
DUNBAR-SOUTHLANDS,NORWEGIAN SUNSET MAPLE,7,7.434944237918215e-4
DUNBAR-SOUTHLANDS,OAK SPECIES,3,3.186404673393521e-4
DUNBAR-SOUTHLANDS,OCTOBER GLORY RED MAPLE,43,0.004567180031864047
DUNBAR-SOUTHLANDS,OHIO BUCKEYE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,ORANGEBARK STEWARTIA,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,OSAKAZUKI JAPANESE MAPLE,20,0.002124269782262347
DUNBAR-SOUTHLANDS,PACIFIC DOGWOOD,39,0.004142326075411577
DUNBAR-SOUTHLANDS,PACIFIC MADRONE/ARBUTUS,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,PACIFIC SUNSET MAPLE,68,0.007222517259691981
DUNBAR-SOUTHLANDS,PANACEK MAPLE,17,0.0018056293149229952
DUNBAR-SOUTHLANDS,PAPER BIRCH,14,0.001486988847583643
DUNBAR-SOUTHLANDS,PAPERBARK MAPLE,30,0.003186404673393521
DUNBAR-SOUTHLANDS,PATMORE ASH,20,0.002124269782262347
DUNBAR-SOUTHLANDS,PAUL'S SCARLET HAWTHORN,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,PERSIAN IRONWOOD,48,0.005098247477429633
DUNBAR-SOUTHLANDS,PIN CHERRY,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,PIN OAK,136,0.014445034519383962
DUNBAR-SOUTHLANDS,PINE SPECIES,9,9.559214020180563e-4
DUNBAR-SOUTHLANDS,PINK KOUSA DOGWOOD,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,PINK PERFECTION CHERRY,100,0.010621348911311737
DUNBAR-SOUTHLANDS,PISSARD PLUM,702,0.0745618693574084
DUNBAR-SOUTHLANDS,PLUME CRYPTOMERIA,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,PRAIRIE FIRE CRABAPPLE,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,PRAIRIE SENTINEL HACKBERRY,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,PRINCETON GOLD MAPLE,74,0.007859798194370686
DUNBAR-SOUTHLANDS,PURPLE DAWYCK BEECH,10,0.0010621348911311736
DUNBAR-SOUTHLANDS,PURPLE HAZE JAPANESE PLUM,40,0.004248539564524694
DUNBAR-SOUTHLANDS,PURPLE LEAF SYCAMORE MAPLE,75,0.007966011683483803
DUNBAR-SOUTHLANDS,PURPLE NORWAY MAPLE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,PURPLE PLUM,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,PURPLE ROBE LOCUST,2,2.1242697822623473e-4
DUNBAR-SOUTHLANDS,PYRAMIDAL AMERICAN HORNBEAM,4,4.2485395645246946e-4
DUNBAR-SOUTHLANDS,PYRAMIDAL ARBORVITAE,15,0.0015932023366967605
DUNBAR-SOUTHLANDS,PYRAMIDAL BEECH,5,5.310674455655868e-4
DUNBAR-SOUTHLANDS,PYRAMIDAL EUROPEAN BIRCH,20,0.002124269782262347
DUNBAR-SOUTHLANDS,PYRAMIDAL EUROPEAN HORNBEAM,28,0.002973977695167286
DUNBAR-SOUTHLANDS,QUEEN ELIZABETH MAPLE,100,0.010621348911311737
DUNBAR-SOUTHLANDS,QUEEN ELIZABETH NORWAY MAPLE,1,1.0621348911311737e-4
DUNBAR-SOUTHLANDS,RANCHO SARGENT CHERRY,12,0.0012745618693574083
DUNBAR-SOUTHLANDS,RAYWOOD ASH,6,6.372809346787042e-4
DUNBAR-SOUTHLANDS,RED ALDER,2,2.1242697822623473e-4
